"","CAS.Number","Chemical.Name","Chemical.Purity.Mean.Op","Species.Scientific.Name","Species.Group","Organism.Lifestage","Exposure.Type","Chemical.Analysis","Media.Type","Test.Location","Endpoint","Effect","Effect.Measurement","Pesticide.Type","Mean.Value","Units","Medium"
"530",52315078,"Cypermethrin","25","Prochilodus lineatus","Fish","Juvenile(s)","Static","Unmeasured","Freshwater","Lab","NOEC","Behavior","Swimming","Formulation","0.300","ug/L","aquatic"
"531",52315078,"Cypermethrin","25","Prochilodus lineatus","Fish","Juvenile(s)","Static","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Alanine transaminase (ALT)","Formulation","0.075","ug/L","aquatic"
"532",52315078,"Cypermethrin","10","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Ammonia","Formulation","70","ug/L","aquatic"
"533",52315078,"Cypermethrin","10","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Amino acids, total free","Formulation","70","ug/L","aquatic"
"534",52315078,"Cypermethrin","10","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Aspartate aminotransferase","Formulation","70","ug/L","aquatic"
"535",52315078,"Cypermethrin","10","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Alanine transaminase (ALT)","Formulation","70","ug/L","aquatic"
"536",52315078,"Cypermethrin","NR","Heteropneustes fossilis","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Cell(s)","Volume","Formulation","1.44","ug/L","aquatic"
"537",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Succinate dehydrogenase","Formulation","1.4","ug/L","aquatic"
"538",52315078,"Cypermethrin","NR","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Ammonia","Formulation","70","ug/L","aquatic"
"539",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Protein, total","Formulation","14","ug/L","aquatic"
"540",52315078,"Cypermethrin","NR","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Alanine transaminase (ALT)","Formulation","70","ug/L","aquatic"
"541",52315078,"Cypermethrin","NR","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Protein content","Formulation","70","ug/L","aquatic"
"542",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Physiology","Lipid peroxidation","Formulation","1.2","ug/L","aquatic"
"543",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Lactate dehydrogenase","Formulation","1.8","ug/L","aquatic"
"544",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Acid phosphatase","Formulation","1.2","ug/L","aquatic"
"545",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Acid phosphatase","Formulation","1.2","ug/L","aquatic"
"546",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Acetylcholinesterase","Formulation","1.2","ug/L","aquatic"
"547",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Lactate dehydrogenase","Formulation","1.2","ug/L","aquatic"
"548",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Physiology","Lipid peroxidation","Formulation","1.2","ug/L","aquatic"
"549",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Lactate dehydrogenase","Formulation","1.2","ug/L","aquatic"
"550",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Lactate dehydrogenase","Formulation","1.8","ug/L","aquatic"
"551",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Acid phosphatase","Formulation","2.4","ug/L","aquatic"
"552",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Physiology","Lipid peroxidation","Formulation","1.8","ug/L","aquatic"
"553",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Acid phosphatase","Formulation","2.4","ug/L","aquatic"
"554",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Alkaline phosphatase","Formulation","1.2","ug/L","aquatic"
"555",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Alkaline phosphatase","Formulation","2.4","ug/L","aquatic"
"556",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Alkaline phosphatase","Formulation","1.2","ug/L","aquatic"
"557",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Acetylcholinesterase","Formulation","1.8","ug/L","aquatic"
"558",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Lactate dehydrogenase","Formulation","2.4","ug/L","aquatic"
"559",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Physiology","Lipid peroxidation","Formulation","1.2","ug/L","aquatic"
"560",52315078,"Cypermethrin","NR","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Protein content","Formulation","70","ug/L","aquatic"
"561",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Glucose","Formulation","14","ug/L","aquatic"
"562",52315078,"Cypermethrin","NR","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Alanine transaminase (ALT)","Formulation","70","ug/L","aquatic"
"563",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Succinate dehydrogenase","Formulation","1.4","ug/L","aquatic"
"564",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Genetics","RNA concentration","Formulation","3","ug/L","aquatic"
"565",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Hemoglobin","Formulation","100","ug/L","aquatic"
"566",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Hematocrit (anemia)","Formulation","100","ug/L","aquatic"
"567",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Mean corpuscular hemoglobin","Formulation","100","ug/L","aquatic"
"568",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Mean corpuscular volume","Formulation","100","ug/L","aquatic"
"569",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Mean corpuscular (cell) hemoglobin concentration","Formulation","100","ug/L","aquatic"
"570",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Static","Unmeasured","Freshwater","Lab","NOEC","Cell(s)","Red blood cell","Formulation","100","ug/L","aquatic"
"571",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Succinate dehydrogenase","Formulation","1.4","ug/L","aquatic"
"572",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Acid phosphatase","Formulation","14","ug/L","aquatic"
"573",52315078,"Cypermethrin","NR","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Glutamate dehydrogenase","Formulation","70","ug/L","aquatic"
"574",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Acid phosphatase","Formulation","14","ug/L","aquatic"
"575",52315078,"Cypermethrin","NR","Heteropneustes fossilis","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Cell(s)","Volume","Formulation","1.44","ug/L","aquatic"
"576",52315078,"Cypermethrin","25","Clarias batrachus","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Physiology","Lipid peroxidation","Formulation","2.4","ug/L","aquatic"
"577",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Cell(s)","Red blood cell","Formulation","14","ug/L","aquatic"
"578",52315078,"Cypermethrin","10","Cyprinus carpio ssp. communis","Fish","Not reported","Aquatic - not reported","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Glutamic-oxaloacetic transaminase","Formulation","140","ug/L","aquatic"
"579",52315078,"Cypermethrin","10","Labeo rohita","Fish","F1 generation","Renewal","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Alkaline phosphatase","Formulation","14","ug/L","aquatic"
"580",52315078,"Cypermethrin","10","Cyprinus carpio ssp. communis","Fish","Not reported","Aquatic - not reported","Unmeasured","Freshwater","Lab","NOEC","Enzyme(s)","Lactate dehydrogenase","Formulation","140","ug/L","aquatic"
"581",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Hematocrit (anemia)","Formulation","80","ug/L","aquatic"
"582",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Biochemistry","Mean corpuscular volume","Formulation","120","ug/L","aquatic"
"583",52315078,"Cypermethrin","20","Rhamdia quelen","Fish","Not reported","Renewal","Unmeasured","Freshwater","Lab","NOEC","Cell(s)","Red blood cell","Formulation","80","ug/L","aquatic"
